Country code,State code,Postcode / ZIP,City,Rate %,Tax name,Priority,Compound,Shipping,Tax class
US,CA,93249,KERN COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93250,MCFARLAND,8.2500%,CA State Tax,1,0,0,
US,CA,93251,KERN COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93252,MARICOPA,8.2500%,CA State Tax,1,0,0,
US,CA,93254,SANTA BARBARA COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93255,KERN COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93256,TULARE COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93257,PORTERVILLE,8.2500%,CA State Tax,1,0,0,
US,CA,93258,PORTERVILLE,8.2500%,CA State Tax,1,0,0,
US,CA,93260,TULARE COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93261,TULARE COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93262,TULARE COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93263,KERN COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93265,TULARE COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93266,KINGS COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93267,TULARE COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93268,TAFT,8.2500%,CA State Tax,1,0,0,
US,CA,93270,TULARE COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93271,TULARE COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93272,TULARE COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93274,TULARE,8.2500%,CA State Tax,1,0,0,
US,CA,93275,TULARE,8.2500%,CA State Tax,1,0,0,
US,CA,93276,KERN COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93277,VISALIA,8.2500%,CA State Tax,1,0,0,
US,CA,93278,VISALIA,8.2500%,CA State Tax,1,0,0,
US,CA,93279,VISALIA,8.2500%,CA State Tax,1,0,0,
US,CA,93280,WASCO,8.2500%,CA State Tax,1,0,0,
US,CA,93282,TULARE COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93283,KERN COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93285,KERN COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93286,TULARE COUNTY DISTRICT TAX SP,8.2500%,CA State Tax,1,0,0,
US,CA,93287,KERN COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93290,VISALIA,8.2500%,CA State Tax,1,0,0,
US,CA,93291,VISALIA,8.2500%,CA State Tax,1,0,0,
US,CA,93292,VISALIA,8.2500%,CA State Tax,1,0,0,
US,CA,93301,BAKERSFIELD,8.2500%,CA State Tax,1,0,0,
US,CA,93302,KERN COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93303,KERN COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93304,BAKERSFIELD,8.2500%,CA State Tax,1,0,0,
US,CA,93305,BAKERSFIELD,8.2500%,CA State Tax,1,0,0,
US,CA,93306,BAKERSFIELD,8.2500%,CA State Tax,1,0,0,
US,CA,93307,BAKERSFIELD,8.2500%,CA State Tax,1,0,0,
US,CA,93308,KERN COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93309,BAKERSFIELD,8.2500%,CA State Tax,1,0,0,
US,CA,93311,BAKERSFIELD,8.2500%,CA State Tax,1,0,0,
US,CA,93312,BAKERSFIELD,8.2500%,CA State Tax,1,0,0,
US,CA,93313,BAKERSFIELD,8.2500%,CA State Tax,1,0,0,
US,CA,93314,KERN COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93380,KERN COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93384,BAKERSFIELD,8.2500%,CA State Tax,1,0,0,
US,CA,93385,BAKERSFIELD,8.2500%,CA State Tax,1,0,0,
US,CA,93386,KERN COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93387,BAKERSFIELD,8.2500%,CA State Tax,1,0,0,
US,CA,93388,KERN COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93389,BAKERSFIELD,8.2500%,CA State Tax,1,0,0,
US,CA,93390,BAKERSFIELD,8.2500%,CA State Tax,1,0,0,
US,CA,93401,SAN LUIS OBISPO CITY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.2500%,CA State Tax,1,0,0,
US,CA,93402,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.2500%,CA State Tax,1,0,0,
US,CA,93403,SAN LUIS OBISPO CITY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.2500%,CA State Tax,1,0,0,
US,CA,93405,SAN LUIS OBISPO CITY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.2500%,CA State Tax,1,0,0,
US,CA,93406,SAN LUIS OBISPO CITY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.2500%,CA State Tax,1,0,0,
US,CA,93407,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.2500%,CA State Tax,1,0,0,
US,CA,93408,SAN LUIS OBISPO CITY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.2500%,CA State Tax,1,0,0,
US,CA,93409,SAN LUIS OBISPO CITY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.2500%,CA State Tax,1,0,0,
US,CA,93410,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.2500%,CA State Tax,1,0,0,
US,CA,93412,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.2500%,CA State Tax,1,0,0,
US,CA,93420,ARROYO GRANDE TOURISM BUSINESS IMPROVEMENT DISTRICT,8.2500%,CA State Tax,1,0,0,
US,CA,93421,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.2500%,CA State Tax,1,0,0,
US,CA,93422,ATASCADERO TOURISM BUSINESS IMPROVEMENT DISTRICT,8.2500%,CA State Tax,1,0,0,
US,CA,93423,ATASCADERO TOURISM BUSINESS IMPROVEMENT DISTRICT,8.2500%,CA State Tax,1,0,0,
US,CA,93424,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.2500%,CA State Tax,1,0,0,
US,CA,93426,MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT,8.2500%,CA State Tax,1,0,0,
US,CA,93427,BUELLTON,8.2500%,CA State Tax,1,0,0,
US,CA,93428,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.2500%,CA State Tax,1,0,0,
US,CA,93429,SANTA BARBARA COUNTY,8.2500%,CA State Tax,1,0,0,
US,CA,93430,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.1250%,CA State Tax,1,0,0,
US,CA,93432,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.1250%,CA State Tax,1,0,0,
US,CA,93433,GROVER BEACH,8.1250%,CA State Tax,1,0,0,
US,CA,93434,GUADALUPE,8.1250%,CA State Tax,1,0,0,
US,CA,93435,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.0000%,CA State Tax,1,0,0,
US,CA,93436,LOMPOC TOURISM IMPROVEMENT DISTRICT,8.0000%,CA State Tax,1,0,0,
US,CA,93437,SANTA BARBARA COUNTY,8.0000%,CA State Tax,1,0,0,
US,CA,93438,LOMPOC TOURISM IMPROVEMENT DISTRICT,8.0000%,CA State Tax,1,0,0,
US,CA,93440,SANTA BARBARA COUNTY DISTRICT TAX SP,8.0000%,CA State Tax,1,0,0,
US,CA,93441,SANTA BARBARA COUNTY DISTRICT TAX SP,8.0000%,CA State Tax,1,0,0,
US,CA,93442,MORRO BAY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.0000%,CA State Tax,1,0,0,
US,CA,93443,MORRO BAY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.0000%,CA State Tax,1,0,0,
US,CA,93444,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.0000%,CA State Tax,1,0,0,
US,CA,93445,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.0000%,CA State Tax,1,0,0,
US,CA,93446,PASO ROBLES TOURISM BUSINESS IMPROVEMENT DISTRICT,8.0000%,CA State Tax,1,0,0,
US,CA,93447,PASO ROBLES TOURISM BUSINESS IMPROVEMENT DISTRICT,8.0000%,CA State Tax,1,0,0,
US,CA,93448,PISMO BEACH LODGING BUSINESS IMPROVEMENT DISTRICT,8.0000%,CA State Tax,1,0,0,
US,CA,93449,PISMO BEACH LODGING BUSINESS IMPROVEMENT DISTRICT,8.0000%,CA State Tax,1,0,0,
US,CA,93450,MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT,8.0000%,CA State Tax,1,0,0,
US,CA,93451,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.0000%,CA State Tax,1,0,0,
US,CA,93452,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.0000%,CA State Tax,1,0,0,
US,CA,93453,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,8.0000%,CA State Tax,1,0,0,
US,CA,93454,SANTA MARIA,8.0000%,CA State Tax,1,0,0,
US,CA,93455,SANTA BARBARA COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93456,SANTA MARIA,7.9750%,CA State Tax,1,0,0,
US,CA,93457,SANTA BARBARA COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93458,SANTA MARIA,7.9750%,CA State Tax,1,0,0,
US,CA,93460,SANTA BARBARA COUNTY DISTRICT TAX SP,7.9750%,CA State Tax,1,0,0,
US,CA,93461,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,7.9750%,CA State Tax,1,0,0,
US,CA,93463,SOLVANG,7.9750%,CA State Tax,1,0,0,
US,CA,93464,SOLVANG,7.9750%,CA State Tax,1,0,0,
US,CA,93465,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,7.9750%,CA State Tax,1,0,0,
US,CA,93475,SAN LUIS OBISPO COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,7.9750%,CA State Tax,1,0,0,
US,CA,93483,GROVER BEACH,7.9750%,CA State Tax,1,0,0,
US,CA,93501,KERN COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93502,KERN COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93504,CALIFORNIA CITY,7.9750%,CA State Tax,1,0,0,
US,CA,93505,CALIFORNIA CITY,7.9750%,CA State Tax,1,0,0,
US,CA,93510,LOS ANGELES COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93512,MONO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93513,INYO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93514,BISHOP TOURISM IMPROVEMENT DISTRICT,7.9750%,CA State Tax,1,0,0,
US,CA,93515,BISHOP TOURISM IMPROVEMENT DISTRICT,7.9750%,CA State Tax,1,0,0,
US,CA,93516,KERN COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93517,MONO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93518,KERN COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93522,INYO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93523,KERN COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93524,KERN COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93526,INYO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93527,KERN COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93528,KERN COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93529,MONO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93530,INYO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93531,KERN COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93532,LOS ANGELES COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93534,LANCASTER TOURISM BUSINESS IMPROVEMENT DISTRICT,7.9750%,CA State Tax,1,0,0,
US,CA,93535,LANCASTER TOURISM BUSINESS IMPROVEMENT DISTRICT,7.9750%,CA State Tax,1,0,0,
US,CA,93536,LANCASTER TOURISM BUSINESS IMPROVEMENT DISTRICT,7.9750%,CA State Tax,1,0,0,
US,CA,93539,LANCASTER TOURISM BUSINESS IMPROVEMENT DISTRICT,7.9750%,CA State Tax,1,0,0,
US,CA,93541,MONO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93543,LOS ANGELES COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93544,LOS ANGELES COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93545,INYO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93546,MAMMOTH LAKES TOURISM BUSINESS IMPROVEMENT DISTRICT,7.9750%,CA State Tax,1,0,0,
US,CA,93549,INYO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93550,PALMDALE,7.9750%,CA State Tax,1,0,0,
US,CA,93551,PALMDALE,7.9750%,CA State Tax,1,0,0,
US,CA,93552,PALMDALE,7.9750%,CA State Tax,1,0,0,
US,CA,93553,LOS ANGELES COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93554,KERN COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93555,RIDGECREST,7.9750%,CA State Tax,1,0,0,
US,CA,93556,RIDGECREST,7.9750%,CA State Tax,1,0,0,
US,CA,93560,KERN COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93561,KERN COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93562,SAN BERNARDINO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93563,LOS ANGELES COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93581,TEHACHAPI,7.9750%,CA State Tax,1,0,0,
US,CA,93584,DOWNTOWN LANCASTER PROPERTY & BUSINESS IMPROVEMENT DISTRICT,7.9750%,CA State Tax,1,0,0,
US,CA,93586,LOS ANGELES COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93590,PALMDALE,7.9750%,CA State Tax,1,0,0,
US,CA,93591,LOS ANGELES COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93592,INYO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93599,PALMDALE,7.9750%,CA State Tax,1,0,0,
US,CA,93601,MADERA COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,7.9750%,CA State Tax,1,0,0,
US,CA,93602,FRESNO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93603,TULARE COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93604,MADERA COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,7.9750%,CA State Tax,1,0,0,
US,CA,93605,FRESNO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93606,FRESNO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93608,FRESNO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93609,FRESNO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93610,CHOWCHILLA,7.9750%,CA State Tax,1,0,0,
US,CA,93611,CLOVIS,7.9750%,CA State Tax,1,0,0,
US,CA,93612,CLOVIS,7.9750%,CA State Tax,1,0,0,
US,CA,93613,CLOVIS,7.9750%,CA State Tax,1,0,0,
US,CA,93614,MADERA COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,7.9750%,CA State Tax,1,0,0,
US,CA,93615,TULARE COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93616,FRESNO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93618,DINUBA,7.9750%,CA State Tax,1,0,0,
US,CA,93619,CLOVIS,7.9750%,CA State Tax,1,0,0,
US,CA,93620,MERCED COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93621,FRESNO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93622,FIREBAUGH,7.9750%,CA State Tax,1,0,0,
US,CA,93623,MARIPOSA COUNTY DISTRICT TAX SP,7.9750%,CA State Tax,1,0,0,
US,CA,93624,FRESNO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93625,FOWLER,7.9750%,CA State Tax,1,0,0,
US,CA,93626,FRESNO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93627,FRESNO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93628,FRESNO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93630,KERMAN,7.9750%,CA State Tax,1,0,0,
US,CA,93631,KINGSBURG,7.9750%,CA State Tax,1,0,0,
US,CA,93633,TULARE COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93634,FRESNO COUNTY,7.9750%,CA State Tax,1,0,0,
US,CA,93635,LOS BANOS,7.8750%,CA State Tax,1,0,0,
US,CA,93636,MADERA COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,7.8750%,CA State Tax,1,0,0,
US,CA,93637,MADERA,7.8750%,CA State Tax,1,0,0,
US,CA,93638,MADERA,7.8750%,CA State Tax,1,0,0,
US,CA,93639,MADERA,7.8750%,CA State Tax,1,0,0,
US,CA,93640,MENDOTA,7.8750%,CA State Tax,1,0,0,
US,CA,93641,FRESNO COUNTY,7.8750%,CA State Tax,1,0,0,
US,CA,93642,FRESNO COUNTY,7.8750%,CA State Tax,1,0,0,
US,CA,93643,MADERA COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,7.8750%,CA State Tax,1,0,0,
US,CA,93644,MADERA COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,7.8750%,CA State Tax,1,0,0,
US,CA,93645,MADERA COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,7.8750%,CA State Tax,1,0,0,
US,CA,93646,ORANGE COVE,7.8750%,CA State Tax,1,0,0,
US,CA,93647,TULARE COUNTY,7.8750%,CA State Tax,1,0,0,
US,CA,93648,PARLIER,7.8750%,CA State Tax,1,0,0,
US,CA,93649,FRESNO COUNTY,7.8750%,CA State Tax,1,0,0,
US,CA,93650,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93651,FRESNO COUNTY,7.8750%,CA State Tax,1,0,0,
US,CA,93652,FRESNO COUNTY,7.8750%,CA State Tax,1,0,0,
US,CA,93653,MADERA COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,7.8750%,CA State Tax,1,0,0,
US,CA,93654,REEDLEY,7.8750%,CA State Tax,1,0,0,
US,CA,93656,FRESNO COUNTY,7.8750%,CA State Tax,1,0,0,
US,CA,93657,SANGER,7.8750%,CA State Tax,1,0,0,
US,CA,93660,FRESNO COUNTY,7.8750%,CA State Tax,1,0,0,
US,CA,93661,MERCED COUNTY,7.8750%,CA State Tax,1,0,0,
US,CA,93662,SELMA,7.8750%,CA State Tax,1,0,0,
US,CA,93664,FRESNO COUNTY,7.8750%,CA State Tax,1,0,0,
US,CA,93665,MERCED COUNTY,7.8750%,CA State Tax,1,0,0,
US,CA,93666,FRESNO COUNTY,7.8750%,CA State Tax,1,0,0,
US,CA,93667,FRESNO COUNTY,7.8750%,CA State Tax,1,0,0,
US,CA,93668,FRESNO COUNTY,7.8750%,CA State Tax,1,0,0,
US,CA,93669,MADERA COUNTY TOURISM BUSINESS IMPROVEMENT DISTRICT,7.8750%,CA State Tax,1,0,0,
US,CA,93670,TULARE COUNTY,7.8750%,CA State Tax,1,0,0,
US,CA,93673,TULARE COUNTY,7.8750%,CA State Tax,1,0,0,
US,CA,93675,FRESNO COUNTY,7.8750%,CA State Tax,1,0,0,
US,CA,93701,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93702,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93703,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93704,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93705,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93706,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93707,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93708,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93709,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93710,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93711,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93712,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93714,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93715,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93716,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93717,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93718,FRESNO,7.8750%,CA State Tax,1,0,0,
US,CA,93720,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93721,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93722,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93723,FRESNO COUNTY,7.7500%,CA State Tax,1,0,0,
US,CA,93724,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93725,FRESNO COUNTY,7.7500%,CA State Tax,1,0,0,
US,CA,93726,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93727,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93728,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93729,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93730,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93737,FRESNO COUNTY,7.7500%,CA State Tax,1,0,0,
US,CA,93740,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93741,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93744,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93745,FRESNO COUNTY,7.7500%,CA State Tax,1,0,0,
US,CA,93747,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93750,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93755,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93760,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93761,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93764,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93765,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93771,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93772,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93773,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93774,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93775,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93776,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93777,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93778,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93779,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93786,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93790,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93791,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93792,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93793,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93794,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93844,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93888,FRESNO,7.7500%,CA State Tax,1,0,0,
US,CA,93901,SALINAS,7.7500%,CA State Tax,1,0,0,
US,CA,93902,SALINAS,7.7500%,CA State Tax,1,0,0,
US,CA,93905,SALINAS,7.7500%,CA State Tax,1,0,0,
US,CA,93906,SALINAS,7.7500%,CA State Tax,1,0,0,
US,CA,93907,MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT,7.7500%,CA State Tax,1,0,0,
US,CA,93908,MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT,7.7500%,CA State Tax,1,0,0,
US,CA,93912,SALINAS,7.7500%,CA State Tax,1,0,0,
US,CA,93915,SALINAS,7.7500%,CA State Tax,1,0,0,
US,CA,93920,MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT,7.7500%,CA State Tax,1,0,0,
US,CA,93921,CARMEL BY THE SEA,7.7500%,CA State Tax,1,0,0,
US,CA,93922,MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT,7.7500%,CA State Tax,1,0,0,
US,CA,93923,MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT,7.7500%,CA State Tax,1,0,0,
US,CA,93924,MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT,7.7500%,CA State Tax,1,0,0,
US,CA,93925,MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT,7.7500%,CA State Tax,1,0,0,
US,CA,93926,GONZALES,7.7500%,CA State Tax,1,0,0,
US,CA,93927,GREENFIELD,7.7500%,CA State Tax,1,0,0,
US,CA,93928,MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT,7.7500%,CA State Tax,1,0,0,
US,CA,93930,KING CITY,7.7500%,CA State Tax,1,0,0,
US,CA,93932,MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT,7.7500%,CA State Tax,1,0,0,
US,CA,93933,MARINA,7.7500%,CA State Tax,1,0,0,
US,CA,93940,MONTEREY CONFERENCE CENTER FACILITIES DISTRICT,7.7500%,CA State Tax,1,0,0,
US,CA,93942,MONTEREY CONFERENCE CENTER FACILITIES DISTRICT,7.7500%,CA State Tax,1,0,0,
US,CA,93943,MONTEREY CONFERENCE CENTER FACILITIES DISTRICT,7.7500%,CA State Tax,1,0,0,
US,CA,93944,MONTEREY CONFERENCE CENTER FACILITIES DISTRICT,7.7500%,CA State Tax,1,0,0,
US,CA,93950,PACIFIC GROVE,7.7500%,CA State Tax,1,0,0,
US,CA,93953,MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT,7.7500%,CA State Tax,1,0,0,
US,CA,93954,MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT,7.7500%,CA State Tax,1,0,0,
US,CA,93955,SEASIDE,7.7500%,CA State Tax,1,0,0,
US,CA,93960,SOLEDAD,7.7500%,CA State Tax,1,0,0,
US,CA,93962,MONTEREY COUNTY TOURISM IMPROVEMENT DISTRICT,7.7500%,CA State Tax,1,0,0,
US,CA,94002,BELMONT,7.7500%,CA State Tax,1,0,0,
US,CA,94005,BRISBANE,7.7500%,CA State Tax,1,0,0,
US,CA,94010,SAN MATEO COUNTY DISTRICT TAX SP,7.7500%,CA State Tax,1,0,0,
US,CA,94011,SAN MATEO COUNTY DISTRICT TAX SP,7.7500%,CA State Tax,1,0,0,
US,CA,94014,DALY CITY,7.7500%,CA State Tax,1,0,0,
US,CA,94015,DALY CITY,7.7500%,CA State Tax,1,0,0,
US,CA,94017,DALY CITY,7.7500%,CA State Tax,1,0,0,
US,CA,94018,SAN MATEO COUNTY,7.7500%,CA State Tax,1,0,0,
US,CA,94019,HALF MOON BAY,7.7500%,CA State Tax,1,0,0,
US,CA,94020,SAN MATEO COUNTY,7.7500%,CA State Tax,1,0,0,
US,CA,94021,SAN MATEO COUNTY,7.7500%,CA State Tax,1,0,0,
US,CA,94022,LOS ALTOS,7.7500%,CA State Tax,1,0,0,
US,CA,94023,LOS ALTOS,7.7500%,CA State Tax,1,0,0,
US,CA,94024,LOS ALTOS,7.7500%,CA State Tax,1,0,0,
